Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
7.7171353,0,0,18.8,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
7.7271353,0,0,18.8,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
7.7371353,0,0,18.8,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
7.7471353,0,0,18.8,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
7.7571353,0,0,18.8,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
7.7671353,0,0,18.9,0,0,0.03,-0.015,-1.002,0.2,-0.6,0,0
7.7771353,0,0,18.9,0,0,0.03,-0.015,-1.002,0.2,-0.6,0,0
7.7871353,0,0,18.9,0,0,0.03,-0.015,-1.002,0.2,-0.6,0,0
7.7971353,0,0,18.9,0,0,0.03,-0.015,-1.002,0.2,-0.6,0,0
7.8071353,0,0,18.9,0,0,0.03,-0.015,-1.002,0.2,-0.6,0,0
7.8171353,0,0,18.8,0,0,0.029,-0.013,-1.001,0.2,-0.6,0,0
7.8271353,0,0,18.8,0,0,0.029,-0.013,-1.001,0.2,-0.6,0,0
7.8371353,0,0,18.8,0,0,0.029,-0.013,-1.001,0.2,-0.6,0,0
7.8471353,0,0,18.8,0,0,0.029,-0.013,-1.001,0.2,-0.6,0,0
7.8571353,0,0,18.8,0,0,0.029,-0.013,-1.001,0.2,-0.6,0,0
7.8671353,0,0,18.8,0,0,0.03,-0.016,-1.002,0.1,-0.6,0,0
7.8771353,0,0,18.8,0,0,0.03,-0.016,-1.002,0.1,-0.6,0,0
7.8871353,0,0,18.8,0,0,0.03,-0.016,-1.002,0.1,-0.6,0,0
7.8971353,0,0,18.8,0,0,0.03,-0.016,-1.002,0.1,-0.6,0,0
7.9071353,0,0,18.8,0,0,0.03,-0.016,-1.002,0.1,-0.6,0,0
7.9171353,0,0,18.9,0,0,0.03,-0.015,-1.002,0.1,-0.5,0,0
