Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C
25.7610914,155,0.001,19,25,25
25.7710914,140,0.001,19,25,25
25.8560285,145,-0.006,19,25,25
25.8660285,153,-0.006,19,25,25
25.8760285,144,-0.006,19,25,25
25.8860285,140,-0.006,19,25,25
25.8960285,154,-0.006,19,25,25
25.9060285,134,-0.006,19,25,25
25.9160285,153,-0.006,19,25,25
25.9260285,159,-0.006,19,25,25
25.9360285,141,-0.006,19,25,25
25.9460285,139,-0.006,19,25,25
25.9536807,145,0.004,19,25,25
25.9636807,146,0.004,19,25,25
25.9736807,147,0.004,19,25,25
25.9836807,149,0.004,19,25,25
25.9936807,137,0.004,19,25,25
26.0036807,145,0.004,19,25,25
26.0136807,151,0.004,19,25,25
26.0236807,151,0.004,19,25,25
26.0336807,152,0.004,19,25,25
26.0436807,129,0.004,19,25,25
26.0500636,147,0,19,25,24
26.0600636,154,0,19,25,24
26.0700636,141,0,19,25,24
26.0800636,151,0,19,25,24
26.0900636,140,0,19,25,24
26.1000636,145,0,19,25,24
26.1100636,143,0,19,25,24
26.1200636,152,0,19,25,24
26.1300636,152,0,19,25,24
26.1400636,135,0,19,25,24
26.1464852,143,-0.004,19,25,25
26.1564852,146,-0.004,19,25,25
26.1664852,155,-0.004,19,25,25
26.1764852,141,-0.004,19,25,25
26.1864852,143,-0.004,19,25,25
26.1964852,146,-0.004,19,25,25
26.2064852,143,-0.004,19,25,25
26.2164852,155,-0.004,19,25,25
26.2264852,143,-0.004,19,25,25
26.2364852,149,-0.004,19,25,25
26.2454559,138,0.001,19,25,25
26.2554559,145,0.001,19,25,25
26.2654559,152,0.001,19,25,25
26.2754559,143,0.001,19,25,25
26.2854559,148,0.001,19,25,25
26.2954559,138,0.001,19,25,25
26.3054559,150,0.001,19,25,25
26.3154559,145,0.001,19,25,25
26.3254559,157,0.001,19,25,25
26.3354559,145,0.001,19,25,25
26.3470354,126,-0.001,19,25,25
26.3570354,157,-0.001,19,25,25
26.3670354,143,-0.001,19,25,25
26.3770354,151,-0.001,19,25,25
26.3870354,148,-0.001,19,25,25
26.3970354,136,-0.001,19,25,25
26.4070354,152,-0.001,19,25,25
26.4170354,140,-0.001,19,25,25
26.4270354,149,-0.001,19,25,25
26.4370354,158,-0.001,19,25,25
26.4475507,129,0.001,19,25,25
26.4575507,147,0.001,19,25,25
26.4675507,147,0.001,19,25,25
26.4775507,153,0.001,19,25,25
26.4875507,142,0.001,19,25,25
26.4975507,143,0.001,19,25,25
26.5075507,147,0.001,19,25,25
26.5175507,143,0.001,19,25,25
26.5275507,153,0.001,19,25,25
26.5375507,144,0.001,19,25,25
26.6349075,143,-0.005,19,25,25
26.6449075,155,-0.005,19,25,25
26.6549075,146,-0.005,19,25,25
26.6649075,137,-0.005,19,25,25
26.6749075,148,-0.005,19,25,25
26.6849075,144,-0.005,19,25,25
26.6949075,153,-0.005,19,25,25
26.7049075,143,-0.005,19,25,25
26.7149075,148,-0.005,19,25,25
26.7249075,147,-0.005,19,25,25
26.7333797,135,-0.002,19,25,25
26.7433797,152,-0.002,19,25,25
26.7533797,157,-0.002,19,25,25
26.7633797,146,-0.002,19,25,25
26.7733797,126,-0.002,19,25,25
26.7833797,156,-0.002,19,25,25
26.7933797,146,-0.002,19,25,25
26.8033797,148,-0.002,19,25,25
26.8133797,148,-0.002,19,25,25
26.8233797,136,-0.002,19,25,25
26.8322106,152,-0.005,19,25,25
26.8422106,144,-0.005,19,25,25
26.8522106,150,-0.005,19,25,25
26.8622106,153,-0.005,19,25,25
26.8722106,128,-0.005,19,25,25
26.8822106,147,-0.005,19,25,25
26.8922106,146,-0.005,19,25,25
26.9022106,149,-0.005,19,25,25
26.9122106,152,-0.005,19,25,25
26.9222106,139,-0.005,19,25,25
26.9169006,146,-0.006,19,25,25
26.9269006,141,-0.006,19,25,25
26.9369006,154,-0.006,19,25,25
26.9469006,151,-0.006,19,25,25
26.9569006,135,-0.006,19,25,25
26.9669006,145,-0.006,19,25,25
26.9769006,144,-0.006,19,25,25
26.9869006,154,-0.006,19,25,25
26.9969006,142,-0.006,19,25,25
27.0069006,147,-0.006,19,25,25
27.0036639,141,-0.007,19,25,25
27.0136639,143,-0.007,19,25,25
27.0236639,154,-0.007,19,25,25
27.0336639,146,-0.007,19,25,25
27.0436639,148,-0.007,19,25,25
27.0536639,135,-0.007,19,25,25
27.0636639,146,-0.007,19,25,25
27.0736639,153,-0.007,19,25,25
27.0836639,144,-0.007,19,25,25
27.0936639,147,-0.007,19,25,25
27.2363254,145,-0.013,19,25,25
27.2463254,148,-0.013,19,25,25
27.2563254,148,-0.013,19,25,25
27.2663254,144,-0.013,19,25,25
27.2763254,139,-0.013,19,25,25
27.2863254,152,-0.013,19,25,25
27.2963254,150,-0.013,19,25,25
27.3063254,152,-0.013,19,25,25
27.3163254,129,-0.013,19,25,25
27.3263254,146,-0.013,19,25,25
27.2639465,155,-0.013,19,25,25
27.2739465,141,-0.013,19,25,25
27.2839465,150,-0.013,19,25,25
27.2939465,140,-0.013,19,25,25
27.3039465,146,-0.013,19,25,25
27.3139465,150,-0.013,19,25,25
27.3239465,144,-0.013,19,25,25
27.3339465,152,-0.013,19,25,25
27.3439465,136,-0.013,19,25,25
27.3539465,144,-0.013,19,25,25
27.4333174,142,-0.008,19,25,25
27.4433174,154,-0.008,19,25,25
27.4533174,149,-0.008,19,25,25
27.4633174,135,-0.008,19,25,25
27.4733174,147,-0.008,19,25,25
27.4833174,145,-0.008,19,25,25
27.4933174,151,-0.008,19,25,25
27.5033174,144,-0.008,19,25,25
27.5133174,140,-0.008,19,25,25
27.5233174,153,-0.008,19,25,25
27.635075,151,0.016,19,25,25
27.645075,135,0.016,19,25,25
27.655075,150,0.016,19,25,25
27.665075,141,0.016,19,25,25
27.675075,150,0.016,19,25,25
27.685075,157,0.016,19,25,25
27.695075,130,0.016,19,25,25
27.705075,146,0.016,19,25,25
27.715075,146,0.016,19,25,25
27.725075,154,0.016,19,25,25
27.7009119,143,0.007,19,25,25
27.7109119,143,0.007,19,25,25
27.7209119,146,0.007,19,25,25
27.7309119,143,0.007,19,25,25
27.7409119,154,0.007,19,25,25
27.7509119,144,0.007,19,25,25
27.7609119,152,0.007,19,25,25
27.7709119,134,0.007,19,25,25
27.7809119,145,0.007,19,25,25
27.7909119,155,0.007,19,25,25
27.8352183,142,-0,19,25,25
27.8452183,151,-0,19,25,25
27.8552183,138,-0,19,25,25
27.8652183,142,-0,19,25,25
27.8752183,154,-0,19,25,25
27.8852183,147,-0,19,25,25
27.8952183,147,-0,19,25,25
27.9052183,136,-0,19,25,25
27.9152183,147,-0,19,25,25
27.9252183,152,-0,19,25,25
27.9008805,144,-0.01,19,25,25
27.9108805,148,-0.01,19,25,25
27.9208805,138,-0.01,19,25,25
27.9308805,153,-0.01,19,25,25
27.9408805,136,-0.01,19,25,25
27.9508805,163,-0.01,19,25,25
27.9608805,147,-0.01,19,25,25
27.9708805,125,-0.01,19,25,25
27.9808805,157,-0.01,19,25,25
27.9908805,144,-0.01,19,25,25
28.0355013,147,-0.014,19,25,25
28.0455013,152,-0.014,19,25,25
28.0555013,135,-0.014,19,25,25
28.0655013,153,-0.014,19,25,25
28.0755013,140,-0.014,19,25,25
28.0855013,149,-0.014,19,25,25
28.0955013,157,-0.014,19,25,25
28.1055013,129,-0.014,19,25,25
28.1155013,146,-0.014,19,25,25
28.1255013,147,-0.014,19,25,25
28.0999486,154,-0.017,19,25,25
28.1099486,141,-0.017,19,25,25
28.1199486,145,-0.017,19,25,25
28.1299486,146,-0.017,19,25,25
28.1399486,143,-0.017,19,25,25
28.1499486,154,-0.017,19,25,25
28.1599486,145,-0.017,19,25,25
28.1699486,150,-0.017,19,25,25
28.1799486,136,-0.017,19,25,25
28.1899486,145,-0.017,19,25,25
28.2434567,137,0.001,19,25,25
28.2534567,146,0.001,19,25,25
28.2634567,143,0.001,19,25,25
28.2734567,154,0.001,19,25,25
28.2834567,149,0.001,19,25,25
28.2934567,133,0.001,19,25,25
28.3034567,148,0.001,19,25,25
28.3134567,145,0.001,19,25,25
28.3234567,152,0.001,19,25,25
28.3334567,145,0.001,19,25,25
28.4370553,145,-0.003,19,25,25
28.4470553,149,-0.003,19,25,25
28.4570553,148,-0.003,19,25,25
28.4670553,137,-0.003,19,25,25
28.4770553,151,-0.003,19,25,25
28.4870553,140,-0.003,19,25,25
28.4970553,151,-0.003,19,25,25
28.5070553,156,-0.003,19,25,25
28.5170553,130,-0.003,19,25,25
28.5270553,147,-0.003,19,25,25
28.5228909,145,-0.007,19,25,25
28.5328909,155,-0.007,19,25,25
28.5428909,147,-0.007,19,25,25
28.5528909,139,-0.007,19,25,25
28.5628909,145,-0.007,19,25,25
28.5728909,143,-0.007,19,25,25
28.5828909,153,-0.007,19,25,25
28.5928909,144,-0.007,19,25,25
28.6028909,141,-0.007,19,25,25
28.6128909,144,-0.007,19,25,25
28.5984444,146,-0,19,25,25
28.6084444,153,-0,19,25,25
28.6184444,141,-0,19,25,25
28.6284444,152,-0,19,25,25
28.6384444,138,-0,19,25,25
28.6484444,141,-0,19,25,25
28.6584444,155,-0,19,25,25
28.6684444,146,-0,19,25,25
28.6784444,148,-0,19,25,25
28.6884444,136,-0,19,25,25
28.6979688,145,0.003,19,25,25
28.7079688,153,0.003,19,25,25
28.7179688,143,0.003,19,25,25
28.7279688,149,0.003,19,25,25
28.7379688,138,0.003,19,25,25
28.7479688,153,0.003,19,25,25
28.7579688,142,0.003,19,25,25
28.7679688,157,0.003,19,25,25
28.7779688,144,0.003,19,25,25
28.7879688,128,0.003,19,25,25
28.7985025,157,0.015,19,25,25
28.8085025,145,0.015,19,25,25
28.8185025,148,0.015,19,25,25
28.8285025,148,0.015,19,25,25
28.8385025,136,0.015,19,25,25
28.8485025,152,0.015,19,25,25
28.8585025,141,0.015,19,25,25
28.8685025,152,0.015,19,25,25
28.8785025,153,0.015,19,25,25
28.8885025,130,0.015,19,25,25
28.8978923,147,-0.002,19,25,25
28.9078923,146,-0.002,19,25,25
28.9178923,149,-0.002,19,25,25
28.9278923,150,-0.002,19,25,25
28.9378923,139,-0.002,19,25,25
28.9478923,147,-0.002,19,25,25
28.9578923,144,-0.002,19,25,25
28.9678923,153,-0.002,19,25,25
28.9778923,150,-0.002,19,25,25
28.9878923,135,-0.002,19,25,25
29.0419202,144,0.002,19,25,25
29.0519202,146,0.002,19,25,25
29.0619202,155,0.002,19,25,25
29.0719202,147,0.002,19,25,25
29.0819202,139,0.002,19,25,25
29.0919202,144,0.002,19,25,25
29.1019202,143,0.002,19,25,25
29.1119202,156,0.002,19,25,25
29.1219202,144,0.002,19,25,25
29.1319202,141,0.002,19,25,25
29.1403722,146,-0.006,19,25,25
29.1503722,144,-0.006,19,25,25
29.1603722,151,-0.006,19,25,25
29.1703722,146,-0.006,19,25,25
29.1803722,147,-0.006,19,25,25
29.1903722,145,-0.006,19,25,25
29.2003722,136,-0.006,19,25,25
29.2103722,152,-0.006,19,25,25
29.2203722,156,-0.006,19,25,25
29.2303722,144,-0.006,19,25,25
29.2402036,147,-0.021,19,25,25
29.2502036,150,-0.021,19,25,25
29.2602036,137,-0.021,19,25,25
29.2702036,152,-0.021,19,25,25
29.2802036,139,-0.021,19,25,25
29.2902036,150,-0.021,19,25,25
29.3002036,157,-0.021,19,25,25
29.3102036,134,-0.021,19,25,25
29.3202036,147,-0.021,19,25,25
29.3302036,145,-0.021,19,25,25
29.3335238,154,-0.023,19,25,25
29.3435238,146,-0.023,19,25,25
29.3535238,141,-0.023,19,25,25
29.3635238,145,-0.023,19,25,25
29.3735238,144,-0.023,19,25,25
29.3835238,153,-0.023,19,25,25
29.3935238,144,-0.023,19,25,25
29.4035238,141,-0.023,19,25,25
29.4135238,145,-0.023,19,25,25
29.4235238,144,-0.023,19,25,25
29.4454541,138,-0.005,19,25,25
29.4554541,145,-0.005,19,25,25
29.4654541,142,-0.005,19,25,25
29.4754541,154,-0.005,19,25,25
29.4854541,149,-0.005,19,25,25
29.4954541,134,-0.005,19,25,25
29.5054541,147,-0.005,19,25,25
29.5154541,146,-0.005,19,25,25
29.5254541,150,-0.005,19,25,25
29.5354541,149,-0.005,19,25,25
29.633318,124,0,19,25,25
29.643318,157,0,19,25,25
29.653318,144,0,19,25,25
29.663318,146,0,19,25,25
29.673318,152,0,19,25,25
29.683318,136,0,19,25,25
29.693318,152,0,19,25,25
29.703318,141,0,19,25,25
29.713318,150,0,19,25,25
29.723318,148,0,19,25,25
29.6986361,138,0.006,19,25,25
29.7086361,148,0.006,19,25,25
29.7186361,144,0.006,19,25,25
29.7286361,154,0.006,19,25,25
29.7386361,143,0.006,19,25,25
29.7486361,148,0.006,19,25,25
29.7586361,142,0.006,19,25,25
29.7686361,142,0.006,19,25,25
29.7786361,154,0.006,19,25,25
29.7886361,145,0.006,19,25,25
29.843648,144,-0.006,19,25,25
29.853648,152,-0.006,19,25,25
29.863648,151,-0.006,19,25,25
29.873648,138,-0.006,19,25,25
29.883648,145,-0.006,19,25,25
29.893648,144,-0.006,19,25,25
29.903648,154,-0.006,19,25,25
29.913648,148,-0.006,19,25,25
29.923648,135,-0.006,19,25,25
29.933648,149,-0.006,19,25,25
30.0341291,151,0.015,19,25,25
30.0441291,125,0.015,19,25,25
30.0541291,155,0.015,19,25,25
30.0641291,146,0.015,19,25,25
30.0741291,148,0.015,19,25,25
30.0841291,150,0.015,19,25,25
30.0941291,136,0.015,19,25,25
30.1041291,152,0.015,19,25,25
30.1141291,141,0.015,19,25,25
30.1241291,154,0.015,19,25,25
30.1294965,154,0.019,19,25,25
30.1394965,134,0.019,19,25,25
30.1494965,145,0.019,19,25,25
30.1594965,146,0.019,19,25,25
30.1694965,155,0.019,19,25,25
30.1794965,152,0.019,19,25,25
30.1894965,139,0.019,19,25,25
30.1994965,146,0.019,19,25,25
30.2094965,142,0.019,19,25,25
30.2194965,154,0.019,19,25,25
30.2235238,150,0.016,19,25,25
30.2335238,136,0.016,19,25,25
30.2435238,145,0.016,19,25,25
30.2535238,145,0.016,19,25,25
30.2635238,155,0.016,19,25,25
30.2735238,146,0.016,19,25,25
30.2835238,139,0.016,19,25,25
30.2935238,146,0.016,19,25,25
30.3035238,142,0.016,19,25,25
30.3135238,154,0.016,19,25,25
30.3288562,153,0.016,19,25,25
30.3388562,135,0.016,19,25,25
30.3488562,145,0.016,19,25,25
30.3588562,146,0.016,19,25,25
30.3688562,153,0.016,19,25,25
30.3788562,145,0.016,19,25,25
30.3888562,140,0.016,19,25,25
30.3988562,156,0.016,19,25,25
30.4088562,139,0.016,19,25,25
30.4188562,150,0.016,19,25,25
30.4381099,155,0.009,19,25,25
30.4481099,142,0.009,19,25,25
30.4581099,143,0.009,19,25,25
30.4681099,144,0.009,19,25,25
30.4781099,147,0.009,19,25,25
30.4881099,149,0.009,19,25,25
30.4981099,148,0.009,19,25,25
30.5081099,147,0.009,19,25,25
30.5181099,139,0.009,19,25,25
30.5281099,150,0.009,19,25,25
30.5358836,149,-0.001,19,25,25
30.5458836,157,-0.001,19,25,25
30.5558836,132,-0.001,19,25,25
30.5658836,146,-0.001,19,25,25
30.5758836,156,-0.001,19,25,25
30.5858836,144,-0.001,19,25,25
30.5958836,151,-0.001,19,25,25
30.6058836,138,-0.001,19,25,25
30.6158836,142,-0.001,19,25,25
30.6258836,154,-0.001,19,25,25
30.6441759,145,0.006,19,25,25
30.6541759,144,0.006,19,25,25
30.6641759,161,0.006,19,25,25
30.6741759,147,0.006,19,25,25
30.6841759,136,0.006,19,25,25
30.6941759,146,0.006,19,25,25
30.7041759,143,0.006,19,25,25
30.7141759,154,0.006,19,25,25
30.7241759,145,0.006,19,25,25
30.7341759,140,0.006,19,25,25
30.7282531,146,0.006,19,25,25
30.7382531,145,0.006,19,25,25
30.7482531,152,0.006,19,25,25
30.7582531,145,0.006,19,25,25
30.7682531,143,0.006,19,25,25
30.7782531,152,0.006,19,25,25
30.7882531,139,0.006,19,25,25
30.7982531,150,0.006,19,25,25
30.8082531,160,0.006,19,25,25
30.8182531,151,0.006,19,25,25
30.8988331,143,-0.003,19,25,25
30.9088331,140,-0.003,19,25,25
30.9188331,149,-0.003,19,25,25
30.9288331,149,-0.003,19,25,25
30.9388331,158,-0.003,19,25,25
30.9488331,130,-0.003,19,25,25
30.9588331,146,-0.003,19,25,25
30.9688331,157,-0.003,19,25,25
30.9788331,144,-0.003,19,25,25
30.9888331,151,-0.003,19,25,25
30.9983213,154,-0.018,19,25,25
31.0083213,152,-0.018,19,25,25
31.0183213,140,-0.018,19,25,25
31.0283213,144,-0.018,19,25,25
31.0383213,144,-0.018,19,25,25
31.0483213,155,-0.018,19,25,25
31.0583213,148,-0.018,19,25,25
31.0683213,139,-0.018,19,25,25
31.0783213,144,-0.018,19,25,25
31.0883213,143,-0.018,19,25,25
31.1444115,155,-0.018,19,25,25
31.1544115,151,-0.018,19,25,25
31.1644115,140,-0.018,19,25,25
31.1744115,145,-0.018,19,25,25
31.1844115,145,-0.018,19,25,25
31.1944115,152,-0.018,19,25,25
31.2044115,145,-0.018,19,25,25
31.2144115,149,-0.018,19,25,25
31.2244115,146,-0.018,19,25,25
31.2344115,141,-0.018,19,25,25
31.2195172,150,-0.014,19,25,25
31.2295172,160,-0.014,19,25,25
31.2395172,151,-0.014,19,25,25
31.2495172,135,-0.014,19,25,25
31.2595172,144,-0.014,19,25,25
31.2695172,149,-0.014,19,25,25
31.2795172,148,-0.014,19,25,25
31.2895172,149,-0.014,19,25,25
31.2995172,149,-0.014,19,25,25
31.3095172,143,-0.014,19,25,25
31.3445344,148,-0.016,19,25,25
31.3545344,148,-0.016,19,25,25
31.3645344,158,-0.016,19,25,25
31.3745344,132,-0.016,19,25,25
31.3845344,147,-0.016,19,25,25
31.3945344,156,-0.016,19,25,25
31.4045344,145,-0.016,19,25,25
31.4145344,151,-0.016,19,25,25
31.4245344,138,-0.016,19,25,25
31.4345344,146,-0.016,19,25,25
31.4149362,153,-0.014,19,25,25
31.4249362,143,-0.014,19,25,25
31.4349362,155,-0.014,19,25,25
31.4449362,142,-0.014,19,25,25
31.4549362,144,-0.014,19,25,25
31.4649362,152,-0.014,19,25,25
31.4749362,142,-0.014,19,25,25
31.4849362,152,-0.014,19,25,25
31.4949362,138,-0.014,19,25,25
31.5049362,146,-0.014,19,25,25
31.5399068,140,0.007,19,25,25
31.5499068,145,0.007,19,25,25
31.5599068,143,0.007,19,25,25
31.5699068,154,0.007,19,25,25
31.5799068,145,0.007,19,25,25
31.5899068,148,0.007,19,25,25
31.5999068,146,0.007,19,25,25
31.6099068,141,0.007,19,25,25
31.6199068,151,0.007,19,25,25
31.6299068,159,0.007,19,25,25
31.6276855,151,0.012,19,25,25
31.6376855,135,0.012,19,25,25
31.6476855,144,0.012,19,25,25
31.6576855,149,0.012,19,25,25
31.6676855,149,0.012,19,25,25
31.6776855,149,0.012,19,25,25
31.6876855,149,0.012,19,25,25
31.6976855,143,0.012,19,25,25
31.7076855,149,0.012,19,25,25
31.7176855,148,0.012,19,25,25
31.8233917,144,-0.008,19,25,25
31.8333917,152,-0.008,19,25,25
31.8433917,150,-0.008,19,25,25
31.8533917,136,-0.008,19,25,25
31.8633917,145,-0.008,19,25,25
31.8733917,147,-0.008,19,25,25
31.8833917,154,-0.008,19,25,25
31.8933917,142,-0.008,19,25,25
31.9033917,144,-0.008,19,25,25
31.9133917,147,-0.008,19,25,25
32.0198183,141,-0.005,19,25,25
32.0298183,151,-0.005,19,25,25
32.0398183,159,-0.005,19,25,25
32.0498183,153,-0.005,19,25,25
32.0598183,134,-0.005,19,25,25
32.0698183,144,-0.005,19,25,25
32.0798183,149,-0.005,19,25,25
32.0898183,149,-0.005,19,25,25
32.0998183,150,-0.005,19,25,25
32.1098183,147,-0.005,19,25,25
32.1926203,148,0.013,19,25,25
32.2026203,152,0.013,19,25,25
32.2126203,144,0.013,19,25,25
32.2226203,152,0.013,19,25,25
32.2326203,137,0.013,19,25,25
32.2426203,146,0.013,19,25,25
32.2526203,155,0.013,19,25,25
32.2626203,147,0.013,19,25,25
32.2726203,153,0.013,19,25,25
32.2826203,137,0.013,19,25,25
32.2948757,144,-0.001,19,25,25
32.3048757,154,-0.001,19,25,25
32.3148757,146,-0.001,19,25,25
32.3248757,152,-0.001,19,25,25
32.3348757,136,-0.001,19,25,25
32.3448757,146,-0.001,19,25,25
32.3548757,156,-0.001,19,25,25
32.3648757,145,-0.001,19,25,25
32.3748757,148,-0.001,19,25,25
32.3848757,139,-0.001,19,25,25
32.3948669,156,0,19,25,25
32.4048669,137,0,19,25,25
32.4148669,163,0,19,25,25
32.4248669,151,0,19,25,25
32.4348669,129,0,19,25,25
32.4448669,154,0,19,25,25
32.4548669,150,0,19,25,25
32.4648669,151,0,19,25,25
32.4748669,149,0,19,25,25
32.4848669,139,0,19,25,25
32.4953803,159,-0.003,19,25,25
32.5053803,140,-0.003,19,25,25
32.5153803,153,-0.003,19,25,25
32.5253803,155,-0.003,19,25,25
32.5353803,134,-0.003,19,25,25
32.5453803,147,-0.003,19,25,25
32.5553803,145,-0.003,19,25,25
32.5653803,156,-0.003,19,25,25
32.5753803,150,-0.003,19,25,25
32.5853803,139,-0.003,19,25,25
32.6257639,153,0.009,19,25,25
32.6357639,143,0.009,19,25,25
32.6457639,152,0.009,19,25,25
32.6557639,151,0.009,19,25,25
32.6657639,137,0.009,19,25,25
32.6757639,144,0.009,19,25,25
32.6857639,150,0.009,19,25,25
32.6957639,160,0.009,19,25,25
32.7057639,144,0.009,19,25,25
32.7157639,139,0.009,19,25,25
32.6978804,150,-0.007,19,25,25
32.7078804,144,-0.007,19,25,25
32.7178804,155,-0.007,19,25,25
32.7278804,152,-0.007,19,25,25
32.7378804,139,-0.007,19,25,25
32.7478804,146,-0.007,19,25,25
32.7578804,145,-0.007,19,25,25
32.7678804,154,-0.007,19,25,25
32.7778804,145,-0.007,19,25,25
32.7878804,142,-0.007,19,25,25
32.7963582,155,-0,19,25,25
32.8063582,139,-0,19,25,25
32.8163582,150,-0,19,25,25
32.8263582,160,-0,19,25,25
32.8363582,131,-0,19,25,25
32.8463582,156,-0,19,25,25
32.8563582,146,-0,19,25,25
32.8663582,154,-0,19,25,25
32.8763582,149,-0,19,25,25
32.8863582,144,-0,19,25,25
32.8960347,159,-0.003,19,25,25
32.9060347,142,-0.003,19,25,25
32.9160347,149,-0.003,19,25,25
32.9260347,149,-0.003,19,25,25
32.9360347,145,-0.003,19,25,25
32.9460347,150,-0.003,19,25,25
32.9560347,145,-0.003,19,25,25
32.9660347,157,-0.003,19,25,25
32.9760347,144,-0.003,19,25,25
32.9860347,144,-0.003,19,25,25
33.0852634,140,0.003,19,25,25
33.0952634,145,0.003,19,25,25
33.1052634,158,0.003,19,25,25
33.1152634,147,0.003,19,25,25
33.1252634,156,0.003,19,25,25
33.1352634,141,0.003,19,25,25
33.1452634,142,0.003,19,25,25
33.1552634,156,0.003,19,25,25
33.1652634,147,0.003,19,25,25
33.1752634,149,0.003,19,25,25
33.2401493,151,-0.013,19,25,25
33.2501493,162,-0.013,19,25,25
33.2601493,128,-0.013,19,25,25
33.2701493,156,-0.013,19,25,25
33.2801493,148,-0.013,19,25,25
33.2901493,149,-0.013,19,25,25
33.3001493,152,-0.013,19,25,25
33.3101493,138,-0.013,19,25,25
33.3201493,158,-0.013,19,25,25
33.3301493,142,-0.013,19,25,25
33.4305339,143,-0.004,19,25,25
33.4405339,153,-0.004,19,25,25
33.4505339,154,-0.004,19,25,25
33.4605339,142,-0.004,19,25,25
33.4705339,152,-0.004,19,25,25
33.4805339,137,-0.004,19,25,25
33.4905339,146,-0.004,19,25,25
33.5005339,156,-0.004,19,25,25
33.5105339,147,-0.004,19,25,25
33.5205339,156,-0.004,19,25,25
33.5269874,144,-0.002,19,25,25
33.5369874,145,-0.002,19,25,25
33.5469874,143,-0.002,19,25,25
33.5569874,155,-0.002,19,25,25
33.5669874,150,-0.002,19,25,25
33.5769874,136,-0.002,19,25,25
33.5869874,151,-0.002,19,25,25
33.5969874,150,-0.002,19,25,25
33.6069874,154,-0.002,19,25,25
33.6169874,146,-0.002,19,25,25
33.6355609,140,-0.002,19,25,25
33.6455609,157,-0.002,19,25,25
33.6555609,140,-0.002,19,25,25
33.6655609,161,-0.002,19,25,25
33.6755609,151,-0.002,19,25,25
33.6855609,129,-0.002,19,25,25
33.6955609,157,-0.002,19,25,25
33.7055609,147,-0.002,19,25,25
33.7155609,154,-0.002,19,25,25
33.7255609,151,-0.002,19,25,25
33.7291751,138,0,19,25,25
33.7391751,158,0,19,25,25
33.7491751,142,0,19,25,25
33.7591751,149,0,19,25,25
33.7691751,158,0,19,25,25
33.7791751,137,0,19,25,25
33.7891751,149,0,19,25,25
33.7991751,145,0,19,25,25
33.8091751,159,0,19,25,25
33.8191751,152,0,19,25,25
33.8646344,153,-0.015,19,25,25
33.8746344,144,-0.015,19,25,25
33.8846344,152,-0.015,19,25,25
33.8946344,137,-0.015,19,25,25
33.9046344,146,-0.015,19,25,25
33.9146344,157,-0.015,19,25,25
33.9246344,146,-0.015,19,25,25
33.9346344,157,-0.015,19,25,25
33.9446344,142,-0.015,19,25,25
33.9546344,150,-0.015,19,25,25
34.032318,137,-0.011,19,25,25
34.042318,164,-0.011,19,25,25
34.052318,152,-0.011,19,25,25
34.062318,129,-0.011,19,25,25
34.072318,156,-0.011,19,25,25
34.082318,149,-0.011,19,25,25
34.092318,155,-0.011,19,25,25
34.102318,148,-0.011,19,25,25
34.112318,139,-0.011,19,25,25
34.122318,160,-0.011,19,25,25
34.2234704,152,0.009,19,25,25
34.2334704,144,0.009,19,25,25
34.2434704,148,0.009,19,25,25
34.2534704,156,0.009,19,25,25
34.2634704,143,0.009,19,25,25
34.2734704,152,0.009,19,25,25
34.2834704,139,0.009,19,25,25
34.2934704,145,0.009,19,25,25
34.3034704,162,0.009,19,25,25
34.3134704,146,0.009,19,25,25
34.412197,148,0.017,19,25,25
34.422197,137,0.017,19,25,25
34.432197,158,0.017,19,25,25
34.442197,143,0.017,19,25,25
34.452197,159,0.017,19,25,25
34.462197,151,0.017,19,25,25
34.472197,129,0.017,19,25,25
34.482197,155,0.017,19,25,25
34.492197,152,0.017,19,25,25
34.502197,154,0.017,19,25,25
34.6027041,151,0.009,19,25,25
34.6127041,142,0.009,19,25,25
34.6227041,153,0.009,19,25,25
34.6327041,144,0.009,19,25,25
34.6427041,151,0.009,19,25,25
34.6527041,157,0.009,19,25,25
34.6627041,142,0.009,19,25,25
34.6727041,145,0.009,19,25,25
34.6827041,145,0.009,19,25,25
34.6927041,159,0.009,19,25,25
34.8144964,147,0.001,19,25,25
34.8244964,153,0.001,19,25,25
34.8344964,146,0.001,19,25,25
34.8444964,153,0.001,19,25,25
34.8544964,144,0.001,19,25,25
34.8644964,144,0.001,19,25,25
34.8744964,152,0.001,19,25,25
34.8844964,160,0.001,19,25,25
34.8944964,153,0.001,19,25,25
34.9044964,126,0.001,19,25,25
34.8951112,153,-0.002,19,25,25
34.9051112,155,-0.002,19,25,25
34.9151112,151,-0.002,19,25,25
34.9251112,149,-0.002,19,25,25
34.9351112,140,-0.002,19,25,25
34.9451112,153,-0.002,19,25,25
34.9551112,154,-0.002,19,25,25
34.9651112,153,-0.002,19,25,25
34.9751112,157,-0.002,19,25,25
34.9851112,132,-0.002,19,25,25
35.0475104,149,0.017,19,25,25
35.0575104,140,0.017,19,25,25
35.0675104,152,0.017,19,25,25
35.0775104,148,0.017,19,25,25
35.0875104,158,0.017,19,25,25
35.0975104,154,0.017,19,25,25
35.1075104,140,0.017,19,25,25
35.1175104,144,0.017,19,25,25
35.1275104,145,0.017,19,25,25
